ano;Categoria CID-10;mes;OBITOS;AREA_DESMATADA_KM2;FRP;RISCOFOGO;PRECIPITACAO;DIASEMCHUVA;pm2.5_atm
2020;J90   Derrame pleural NCOP;10;-;0.4656562105673599;;0.2;0.5;1.5;23.9865
2020;J93   Pneumotorax;10;-;0.4656562105673599;;0.2;0.5;1.5;23.9865
2020;J96   Insuf respirat NCOP;10;3;0.4656562105673599;;0.2;0.5;1.5;23.9865
2020;J98   Outr transt respirat;10;3;0.4656562105673599;;0.2;0.5;1.5;23.9865
2020;J01   Sinusite aguda;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J06   Infecc agudas vias aereas super loc mult NE;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J11   Influenza dev virus nao identificado;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J12   Pneumonia viral NCOP;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J15   Pneumonia bacter NCOP;11;12;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J18   Pneumonia p/microorg NE;11;16;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J21   Bronquiolite aguda;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J22   Infecc agudas NE das vias aereas infer;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J38   Doenc das cordas vocais e da laringe NCOP;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J39   Outr doenc das vias aereas super;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J40   Bronquite NE como aguda ou cronica;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J43   Enfisema;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J44   Outr doenc pulmonares obstrutivas cronicas;11;7;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J45   Asma;11;1;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J46   Estado de mal asmatico;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J47   Bronquectasia;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J64   Pneumoconiose NE;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J67   Pneumonite hipersensibilid dev poeiras org;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J69   Pneumonite dev solidos e liquidos;11;2;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J80   Sindr do desconforto respirat do adulto;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J81   Edema pulmonar NE de outr form;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J84   Outr doenc pulmonares intersticiais;11;4;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J86   Piotorax;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J90   Derrame pleural NCOP;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J93   Pneumotorax;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J96   Insuf respirat NCOP;11;-;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J98   Outr transt respirat;11;4;0.114769600547792;8.333333333333334;0.0166666666666666;2.411111111111111;0.8888888888888888;10.91375
2020;J01   Sinusite aguda;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J06   Infecc agudas vias aereas super loc mult NE;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J11   Influenza dev virus nao identificado;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J12   Pneumonia viral NCOP;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J15   Pneumonia bacter NCOP;12;9;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J18   Pneumonia p/microorg NE;12;23;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J21   Bronquiolite aguda;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J22   Infecc agudas NE das vias aereas infer;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J38   Doenc das cordas vocais e da laringe NCOP;12;1;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J39   Outr doenc das vias aereas super;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J40   Bronquite NE como aguda ou cronica;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J43   Enfisema;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J44   Outr doenc pulmonares obstrutivas cronicas;12;13;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J45   Asma;12;1;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J46   Estado de mal asmatico;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J47   Bronquectasia;12;1;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J64   Pneumoconiose NE;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J67   Pneumonite hipersensibilid dev poeiras org;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J69   Pneumonite dev solidos e liquidos;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J80   Sindr do desconforto respirat do adulto;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J81   Edema pulmonar NE de outr form;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J84   Outr doenc pulmonares intersticiais;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J86   Piotorax;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J90   Derrame pleural NCOP;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J93   Pneumotorax;12;-;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J96   Insuf respirat NCOP;12;2;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2020;J98   Outr transt respirat;12;4;0.030889388134596;3.975;0.0777777777777777;4.658333333333333;0.8333333333333334;9.6925
2021;J04   Laringite e traqueite agudas;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J06   Infecc agudas vias aereas super loc mult NE;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J10   Influenza dev outro virus influenza ident;1;2;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J11   Influenza dev virus nao identificado;1;11;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J12   Pneumonia viral NCOP;1;99;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J15   Pneumonia bacter NCOP;1;15;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J18   Pneumonia p/microorg NE;1;62;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J21   Bronquiolite aguda;1;1;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J22   Infecc agudas NE das vias aereas infer;1;2;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J32   Sinusite cronica;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J38   Doenc das cordas vocais e da laringe NCOP;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J39   Outr doenc das vias aereas super;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J40   Bronquite NE como aguda ou cronica;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J41   Bronquite cronica simples e a mucopurulenta;1;1;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J43   Enfisema;1;3;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J44   Outr doenc pulmonares obstrutivas cronicas;1;21;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J45   Asma;1;3;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J47   Bronquectasia;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J62   Pneumoconiose dev poeira que cont silica;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J67   Pneumonite hipersensibilid dev poeiras org;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J69   Pneumonite dev solidos e liquidos;1;3;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J70   Afeccoes respirat dev outr agentes externos;1;1;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J80   Sindr do desconforto respirat do adulto;1;9;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J81   Edema pulmonar NE de outr form;1;2;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J82   Eosinofilia pulmonar NCOP;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J84   Outr doenc pulmonares intersticiais;1;4;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J85   Abscesso do pulmao e do mediastino;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J86   Piotorax;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J90   Derrame pleural NCOP;1;1;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J93   Pneumotorax;1;-;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J96   Insuf respirat NCOP;1;16;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J98   Outr transt respirat;1;76;0.0182331010278264;4.8500000000000005;0.0;20.45;1.0;5.875
2021;J04   Laringite e traqueite agudas;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J06   Infecc agudas vias aereas super loc mult NE;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J10   Influenza dev outro virus influenza ident;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J11   Influenza dev virus nao identificado;2;6;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J12   Pneumonia viral NCOP;2;35;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J15   Pneumonia bacter NCOP;2;11;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J18   Pneumonia p/microorg NE;2;33;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J21   Bronquiolite aguda;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J22   Infecc agudas NE das vias aereas infer;2;2;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J32   Sinusite cronica;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J38   Doenc das cordas vocais e da laringe NCOP;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J39   Outr doenc das vias aereas super;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J40   Bronquite NE como aguda ou cronica;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J41   Bronquite cronica simples e a mucopurulenta;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J43   Enfisema;2;2;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J44   Outr doenc pulmonares obstrutivas cronicas;2;11;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J45   Asma;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J47   Bronquectasia;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J62   Pneumoconiose dev poeira que cont silica;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J67   Pneumonite hipersensibilid dev poeiras org;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J69   Pneumonite dev solidos e liquidos;2;2;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J70   Afeccoes respirat dev outr agentes externos;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J80   Sindr do desconforto respirat do adulto;2;2;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J81   Edema pulmonar NE de outr form;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J82   Eosinofilia pulmonar NCOP;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J84   Outr doenc pulmonares intersticiais;2;7;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J85   Abscesso do pulmao e do mediastino;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J86   Piotorax;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J90   Derrame pleural NCOP;2;1;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J93   Pneumotorax;2;-;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J96   Insuf respirat NCOP;2;6;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J98   Outr transt respirat;2;29;0.0791241909791171;1.2;0.0;0.2;0.0;27.022
2021;J04   Laringite e traqueite agudas;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J06   Infecc agudas vias aereas super loc mult NE;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J10   Influenza dev outro virus influenza ident;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J11   Influenza dev virus nao identificado;4;1;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J12   Pneumonia viral NCOP;4;1;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J15   Pneumonia bacter NCOP;4;12;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J18   Pneumonia p/microorg NE;4;18;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J21   Bronquiolite aguda;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J22   Infecc agudas NE das vias aereas infer;4;1;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J32   Sinusite cronica;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J38   Doenc das cordas vocais e da laringe NCOP;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J39   Outr doenc das vias aereas super;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J40   Bronquite NE como aguda ou cronica;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J41   Bronquite cronica simples e a mucopurulenta;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J43   Enfisema;4;3;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J44   Outr doenc pulmonares obstrutivas cronicas;4;8;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J45   Asma;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J47   Bronquectasia;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J62   Pneumoconiose dev poeira que cont silica;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J67   Pneumonite hipersensibilid dev poeiras org;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J69   Pneumonite dev solidos e liquidos;4;2;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J70   Afeccoes respirat dev outr agentes externos;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J80   Sindr do desconforto respirat do adulto;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J81   Edema pulmonar NE de outr form;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J82   Eosinofilia pulmonar NCOP;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J84   Outr doenc pulmonares intersticiais;4;2;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J85   Abscesso do pulmao e do mediastino;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J86   Piotorax;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J90   Derrame pleural NCOP;4;1;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J93   Pneumotorax;4;-;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J96   Insuf respirat NCOP;4;1;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J98   Outr transt respirat;4;3;0.5397433507332855;0.6;;2.7;0.0;5.50375
2021;J04   Laringite e traqueite agudas;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J06   Infecc agudas vias aereas super loc mult NE;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J10   Influenza dev outro virus influenza ident;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J11   Influenza dev virus nao identificado;5;1;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J12   Pneumonia viral NCOP;5;4;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J15   Pneumonia bacter NCOP;5;11;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J18   Pneumonia p/microorg NE;5;15;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J21   Bronquiolite aguda;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J22   Infecc agudas NE das vias aereas infer;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J32   Sinusite cronica;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J38   Doenc das cordas vocais e da laringe NCOP;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J39   Outr doenc das vias aereas super;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J40   Bronquite NE como aguda ou cronica;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J41   Bronquite cronica simples e a mucopurulenta;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J43   Enfisema;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J44   Outr doenc pulmonares obstrutivas cronicas;5;10;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J45   Asma;5;1;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J47   Bronquectasia;5;1;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J62   Pneumoconiose dev poeira que cont silica;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J67   Pneumonite hipersensibilid dev poeiras org;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J69   Pneumonite dev solidos e liquidos;5;2;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J70   Afeccoes respirat dev outr agentes externos;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J80   Sindr do desconforto respirat do adulto;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J81   Edema pulmonar NE de outr form;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J82   Eosinofilia pulmonar NCOP;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J84   Outr doenc pulmonares intersticiais;5;4;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J85   Abscesso do pulmao e do mediastino;5;-;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J86   Piotorax;5;1;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J90   Derrame pleural NCOP;5;2;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J93   Pneumotorax;5;2;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J96   Insuf respirat NCOP;5;2;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J98   Outr transt respirat;5;5;1.0784288082328748;3.3125;0.0;2.0375;1.125;11.756666666666666
2021;J04   Laringite e traqueite agudas;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J06   Infecc agudas vias aereas super loc mult NE;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J10   Influenza dev outro virus influenza ident;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J11   Influenza dev virus nao identificado;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J12   Pneumonia viral NCOP;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J15   Pneumonia bacter NCOP;6;9;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J18   Pneumonia p/microorg NE;6;24;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J21   Bronquiolite aguda;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J22   Infecc agudas NE das vias aereas infer;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J32   Sinusite cronica;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J38   Doenc das cordas vocais e da laringe NCOP;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J39   Outr doenc das vias aereas super;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J40   Bronquite NE como aguda ou cronica;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J41   Bronquite cronica simples e a mucopurulenta;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J43   Enfisema;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J44   Outr doenc pulmonares obstrutivas cronicas;6;7;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J45   Asma;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J47   Bronquectasia;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J62   Pneumoconiose dev poeira que cont silica;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J67   Pneumonite hipersensibilid dev poeiras org;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J69   Pneumonite dev solidos e liquidos;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J70   Afeccoes respirat dev outr agentes externos;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J80   Sindr do desconforto respirat do adulto;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J81   Edema pulmonar NE de outr form;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J82   Eosinofilia pulmonar NCOP;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J84   Outr doenc pulmonares intersticiais;6;4;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J85   Abscesso do pulmao e do mediastino;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J86   Piotorax;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J90   Derrame pleural NCOP;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J93   Pneumotorax;6;-;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J96   Insuf respirat NCOP;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J98   Outr transt respirat;6;1;0.6819677616517066;0.975;0.0;5.2875000000000005;1.375;10.377166666666666
2021;J04   Laringite e traqueite agudas;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J06   Infecc agudas vias aereas super loc mult NE;7;1;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J10   Influenza dev outro virus influenza ident;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J11   Influenza dev virus nao identificado;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J12   Pneumonia viral NCOP;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J15   Pneumonia bacter NCOP;7;12;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J18   Pneumonia p/microorg NE;7;19;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J21   Bronquiolite aguda;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J22   Infecc agudas NE das vias aereas infer;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J32   Sinusite cronica;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J38   Doenc das cordas vocais e da laringe NCOP;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
2021;J39   Outr doenc das vias aereas super;7;-;1.3423109410263836;4.811111111111111;0.0904761904761904;1.3703703703703705;1.8148148148148149;13.082166666666666
