ano,Categoria CID-10,mes,OBITOS,AREA_DESMATADA_KM2,FRP,RISCOFOGO,PRECIPITACAO,DIASEMCHUVA,pm2.5_atm,QUALIDADE_AR_CLASSIFICADA,CID_PURO,Sensibilidade
2021,J38   Doenc das cordas vocais e da laringe NCOP,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J38,Baixa
2021,J39   Outr doenc das vias aereas super,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,6,1,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,6,1,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,6,1,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,6,4,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J85,Baixa
2021,J86   Piotorax,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J86,Baixa
2021,J90   Derrame pleural NCOP,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J90,Baixa
2021,J93   Pneumotorax,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J93,Baixa
2021,J96   Insuf respirat NCOP,6,1,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J96,Baixa
2021,J98   Outr transt respirat,6,1,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J98,Baixa
2021,J04   Laringite e traqueite agudas,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,7,1,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J06,Baixa
2021,J32   Sinusite cronica,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J38,Baixa
2021,J39   Outr doenc das vias aereas super,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,7,1,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,7,1,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,7,3,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,7,1,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J85,Baixa
2021,J86   Piotorax,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J86,Baixa
2021,J90   Derrame pleural NCOP,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J90,Baixa
2021,J93   Pneumotorax,7,2,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J93,Baixa
2021,J96   Insuf respirat NCOP,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J96,Baixa
2021,J98   Outr transt respirat,7,-,1.3423109410263836,4.811111111111111,0.0904761904761904,1.3703703703703705,1.8148148148148149,13.082166666666666,Moderada,J98,Baixa
2021,J04   Laringite e traqueite agudas,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J06,Baixa
2021,J32   Sinusite cronica,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J38,Baixa
2021,J39   Outr doenc das vias aereas super,8,1,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,8,1,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,8,3,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,8,2,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J85,Baixa
2021,J86   Piotorax,8,1,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J86,Baixa
2021,J90   Derrame pleural NCOP,8,2,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J90,Baixa
2021,J93   Pneumotorax,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J93,Baixa
2021,J96   Insuf respirat NCOP,8,1,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J96,Baixa
2021,J98   Outr transt respirat,8,-,0.6170629003137441,12.925,0.0658536585365853,2.0090909090909093,2.4545454545454546,17.5,Moderada,J98,Baixa
2021,J04   Laringite e traqueite agudas,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J06,Baixa
2021,J32   Sinusite cronica,9,1,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J38,Baixa
2021,J39   Outr doenc das vias aereas super,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,9,1,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,9,9,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J85,Baixa
2021,J86   Piotorax,9,1,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J86,Baixa
2021,J90   Derrame pleural NCOP,9,1,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J90,Baixa
2021,J93   Pneumotorax,9,-,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J93,Baixa
2021,J96   Insuf respirat NCOP,9,2,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J96,Baixa
2021,J98   Outr transt respirat,9,1,0.7068282526435723,12.778688524590164,0.0075471698113207,6.352459016393443,2.1639344262295084,14.3815,Moderada,J98,Baixa
2021,J04   Laringite e traqueite agudas,10,1,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J06,Baixa
2021,J32   Sinusite cronica,10,1,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J38,Baixa
2021,J39   Outr doenc das vias aereas super,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,10,3,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,10,3,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J85,Baixa
2021,J86   Piotorax,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J86,Baixa
2021,J90   Derrame pleural NCOP,10,1,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J90,Baixa
2021,J93   Pneumotorax,10,-,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J93,Baixa
2021,J96   Insuf respirat NCOP,10,2,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J96,Baixa
2021,J98   Outr transt respirat,10,1,0.3535852561095899,10.283636363636363,0.0117647058823529,1.778181818181818,1.6181818181818182,18.11925,Moderada,J98,Baixa
2021,J04   Laringite e traqueite agudas,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J06,Baixa
2021,J32   Sinusite cronica,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J38,Baixa
2021,J39   Outr doenc das vias aereas super,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,11,2,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,11,1,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,11,7,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J85,Baixa
2021,J86   Piotorax,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J86,Baixa
2021,J90   Derrame pleural NCOP,11,1,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J90,Baixa
2021,J93   Pneumotorax,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J93,Baixa
2021,J96   Insuf respirat NCOP,11,2,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J96,Baixa
2021,J98   Outr transt respirat,11,-,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J98,Baixa
2021,J04   Laringite e traqueite agudas,12,-,0.0194465667958899,,,,,7.63,Boa,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,12,2,0.0194465667958899,,,,,7.63,Boa,J06,Baixa
2021,J32   Sinusite cronica,12,-,0.0194465667958899,,,,,7.63,Boa,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,12,1,0.0194465667958899,,,,,7.63,Boa,J38,Baixa
2021,J39   Outr doenc das vias aereas super,12,2,0.0194465667958899,,,,,7.63,Boa,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,12,-,0.0194465667958899,,,,,7.63,Boa,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,12,-,0.0194465667958899,,,,,7.63,Boa,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,12,-,0.0194465667958899,,,,,7.63,Boa,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,12,10,0.0194465667958899,,,,,7.63,Boa,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,12,-,0.0194465667958899,,,,,7.63,Boa,J85,Baixa
2021,J86   Piotorax,12,-,0.0194465667958899,,,,,7.63,Boa,J86,Baixa
2021,J90   Derrame pleural NCOP,12,1,0.0194465667958899,,,,,7.63,Boa,J90,Baixa
2021,J93   Pneumotorax,12,2,0.0194465667958899,,,,,7.63,Boa,J93,Baixa
2021,J96   Insuf respirat NCOP,12,2,0.0194465667958899,,,,,7.63,Boa,J96,Baixa
2021,J98   Outr transt respirat,12,3,0.0194465667958899,,,,,7.63,Boa,J98,Baixa
2022,J01   Sinusite aguda,1,1,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J01,Baixa
2022,J03   Amigdalite aguda,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J03,Baixa
2022,J04   Laringite e traqueite agudas,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J04,Baixa
2022,J06   Infecc agudas vias aereas super loc mult NE,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J06,Baixa
2022,J39   Outr doenc das vias aereas super,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J39,Baixa
2022,J80   Sindr do desconforto respirat do adulto,1,2,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J80,Baixa
2022,J81   Edema pulmonar NE de outr form,1,1,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J81,Baixa
2022,J84   Outr doenc pulmonares intersticiais,1,1,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J84,Baixa
2022,J85   Abscesso do pulmao e do mediastino,1,2,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J85,Baixa
2022,J86   Piotorax,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J86,Baixa
2022,J90   Derrame pleural NCOP,1,2,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J90,Baixa
2022,J93   Pneumotorax,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J93,Baixa
2022,J94   Outr afeccoes pleurais,1,-,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J94,Baixa
2022,J96   Insuf respirat NCOP,1,1,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J96,Baixa
2022,J98   Outr transt respirat,1,3,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J98,Baixa
2022,J01   Sinusite aguda,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J01,Baixa
2022,J03   Amigdalite aguda,2,1,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J03,Baixa
2022,J04   Laringite e traqueite agudas,2,1,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J04,Baixa
2022,J06   Infecc agudas vias aereas super loc mult NE,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J06,Baixa
2022,J39   Outr doenc das vias aereas super,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J39,Baixa
2022,J80   Sindr do desconforto respirat do adulto,2,1,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J80,Baixa
2022,J81   Edema pulmonar NE de outr form,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J81,Baixa
2022,J84   Outr doenc pulmonares intersticiais,2,5,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J84,Baixa
2022,J85   Abscesso do pulmao e do mediastino,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J85,Baixa
2022,J86   Piotorax,2,2,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J86,Baixa
2022,J90   Derrame pleural NCOP,2,1,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J90,Baixa
2022,J93   Pneumotorax,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J93,Baixa
2022,J94   Outr afeccoes pleurais,2,1,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J94,Baixa
2022,J96   Insuf respirat NCOP,2,-,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J96,Baixa
2022,J98   Outr transt respirat,2,4,0.0580802415801141,3.35,,5.0,1.5,5.71075,Boa,J98,Baixa
2022,J01   Sinusite aguda,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J01,Baixa
2022,J03   Amigdalite aguda,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J03,Baixa
2022,J04   Laringite e traqueite agudas,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J04,Baixa
2022,J06   Infecc agudas vias aereas super loc mult NE,4,1,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J06,Baixa
2022,J39   Outr doenc das vias aereas super,4,1,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J39,Baixa
2022,J80   Sindr do desconforto respirat do adulto,4,1,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J80,Baixa
2022,J81   Edema pulmonar NE de outr form,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J81,Baixa
2022,J84   Outr doenc pulmonares intersticiais,4,6,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J84,Baixa
2022,J85   Abscesso do pulmao e do mediastino,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J85,Baixa
2022,J86   Piotorax,4,1,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J86,Baixa
2022,J90   Derrame pleural NCOP,4,1,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J90,Baixa
2022,J93   Pneumotorax,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J93,Baixa
2022,J94   Outr afeccoes pleurais,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J94,Baixa
2022,J96   Insuf respirat NCOP,4,-,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J96,Baixa
2022,J98   Outr transt respirat,4,1,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J98,Baixa
2022,J01   Sinusite aguda,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J01,Baixa
2022,J03   Amigdalite aguda,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J03,Baixa
2022,J04   Laringite e traqueite agudas,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J04,Baixa
2022,J06   Infecc agudas vias aereas super loc mult NE,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J06,Baixa
2022,J39   Outr doenc das vias aereas super,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J39,Baixa
2022,J80   Sindr do desconforto respirat do adulto,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J80,Baixa
2022,J81   Edema pulmonar NE de outr form,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J81,Baixa
2022,J84   Outr doenc pulmonares intersticiais,5,1,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J84,Baixa
2022,J85   Abscesso do pulmao e do mediastino,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J85,Baixa
2022,J86   Piotorax,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J86,Baixa
2022,J90   Derrame pleural NCOP,5,1,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J90,Baixa
2022,J93   Pneumotorax,5,1,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J93,Baixa
2022,J94   Outr afeccoes pleurais,5,-,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J94,Baixa
2022,J96   Insuf respirat NCOP,5,1,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J96,Baixa
2022,J98   Outr transt respirat,5,7,0.4267441805404779,1.1,,0.9,0.0,7.832,Boa,J98,Baixa
2022,J01   Sinusite aguda,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J01,Baixa
2022,J03   Amigdalite aguda,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J03,Baixa
2022,J04   Laringite e traqueite agudas,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J04,Baixa
2022,J06   Infecc agudas vias aereas super loc mult NE,6,1,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J06,Baixa
2022,J39   Outr doenc das vias aereas super,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J39,Baixa
2022,J80   Sindr do desconforto respirat do adulto,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J80,Baixa
2022,J81   Edema pulmonar NE de outr form,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J81,Baixa
2022,J84   Outr doenc pulmonares intersticiais,6,3,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J84,Baixa
2022,J85   Abscesso do pulmao e do mediastino,6,2,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J85,Baixa
2022,J86   Piotorax,6,1,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J86,Baixa
2022,J90   Derrame pleural NCOP,6,3,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J90,Baixa
2022,J93   Pneumotorax,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J93,Baixa
2022,J94   Outr afeccoes pleurais,6,-,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J94,Baixa
2022,J96   Insuf respirat NCOP,6,4,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J96,Baixa
2022,J98   Outr transt respirat,6,2,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J98,Baixa
2022,J01   Sinusite aguda,7,-,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J01,Baixa
2022,J03   Amigdalite aguda,7,1,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J03,Baixa
2022,J04   Laringite e traqueite agudas,7,-,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J04,Baixa
2022,J06   Infecc agudas vias aereas super loc mult NE,7,-,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J06,Baixa
2022,J39   Outr doenc das vias aereas super,7,-,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J39,Baixa
2022,J80   Sindr do desconforto respirat do adulto,7,1,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J80,Baixa
2022,J81   Edema pulmonar NE de outr form,7,1,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J81,Baixa
2022,J84   Outr doenc pulmonares intersticiais,7,5,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J84,Baixa
2022,J85   Abscesso do pulmao e do mediastino,7,-,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J85,Baixa
2022,J86   Piotorax,7,2,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J86,Baixa
2022,J90   Derrame pleural NCOP,7,4,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J90,Baixa
2022,J93   Pneumotorax,7,-,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J93,Baixa
2022,J94   Outr afeccoes pleurais,7,1,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J94,Baixa
2022,J96   Insuf respirat NCOP,7,2,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J96,Baixa
